session_id,archetype,weighted_sattva,weighted_rajas,weighted_tamas,bayes_sattva,bayes_rajas,bayes_tamas
resp_19664,mixed,8.333333333333332,54.166666666666664,37.5,1.0415755288077878e-11,99.99125076554762,0.008749234441985415
resp_20391,mixed,41.66666666666667,15.833333333333332,42.5,3.2258043704487935,6.451608740897587e-05,96.7741311134638
resp_21167,rajas,16.025641025641026,80.76923076923077,3.2051282051282057,7.812500000000002e-16,100.0,3.125e-17
resp_21381,rajas,8.012820512820513,81.57051282051282,10.416666666666664,6.249999999999998e-18,100.0,3.75e-15
resp_21435,mixed,8.333333333333332,40.833333333333336,50.83333333333333,2.7777777777700627e-10,6.666666666648149,93.33333333307408
resp_21471,rajas,8.130081300813009,84.55284552845528,7.317073170731707,3.1249999999999995e-18,100.0,6.250000000000001e-16
resp_22284,tamas,8.210180623973727,48.44006568144499,43.34975369458128,4.1608414885809204e-11,99.86019572594206,0.1398042740163189
resp_22306,mixed,24.958402662229616,40.09983361064892,34.94176372712147,0.000624996093774414,79.99950000312496,19.99987500078124
resp_22837,mixed,50.0,23.333333333333332,26.666666666666668,99.98016393547519,0.015996826229676034,0.003839238295122248
resp_22960,sattva,81.9672131147541,8.196721311475411,9.836065573770492,100.0,1.6000000000000002e-15,2.000000000000001e-15
resp_23423,sattva,81.9672131147541,9.836065573770492,8.196721311475411,100.0,2.0000000000000005e-15,1.0000000000000002e-16
resp_23647,sattva,90.1639344262295,8.196721311475411,1.639344262295082,100.0,1.6e-17,2.000000000000001e-19
resp_24151,mixed,32.786885245901644,40.98360655737705,26.229508196721312,0.0002083304687893875,99.998625018906,0.0011666506252205702
resp_24484,tamas,0.0,33.66174055829229,66.33825944170772,4.1666659722223384e-16,1.666666388888936e-05,99.99998333333612
resp_24720,rajas,40.98360655737705,54.91803278688524,4.0983606557377055,0.01999600079982004,99.98000399910019,9.998000399910021e-11
resp_25194,mixed,41.32231404958677,16.52892561983471,42.14876033057851,3.4482401906187183,0.001034472057185615,96.5507253373241
resp_25891,mixed,40.98360655737705,40.98360655737705,18.032786885245905,5.882346020769385,94.1175363323102,0.00011764692041538775
resp_26070,sattva,75.0,16.666666666666664,8.333333333333332,99.99999999999899,9.999999999999899e-13,9.999999999999899e-15
resp_26112,sattva,73.77049180327869,26.229508196721312,0.0,99.99999999799999,1.99999999996e-09,9.999999999800004e-17
resp_26490,sattva,33.33333333333333,50.83333333333333,15.833333333333332,0.00031249900390942497,99.99968125101601,6.249980078188503e-06
resp_26554,sattva,57.37704918032788,32.786885245901644,9.836065573770492,99.99840002359967,0.0015999744003775947,1.9999680004719937e-09
resp_26767,rajas,24.752475247524757,62.87128712871287,12.376237623762378,1.2499999999831245e-09,99.99999999865,9.999999999864999e-11
resp_27778,mixed,50.0,28.333333333333332,21.666666666666668,99.9959401648293,0.003999837606593172,5.9997564098897586e-05
resp_28676,tamas,8.077544426494345,18.578352180936992,73.34410339256866,5.208333333311635e-16,4.1666666666493063e-10,99.99999999958334
resp_28860,mixed,8.312551953449708,51.78719866999168,39.900249376558605,1.666083537428289e-11,99.96501224569735,0.034987754285994085
resp_28933,sattva,98.36065573770493,1.639344262295082,0.0,100.0,2.0000000000000006e-21,1.0000000000000005e-22
resp_30044,rajas,8.196721311475411,81.9672131147541,9.836065573770492,1.2500000000000003e-16,100.0,2.5000000000000004e-15
resp_30050,rajas,24.291497975708502,55.465587044534416,20.242914979757085,1.999999940000001e-06,99.99999700000008,9.99999970000001e-07
resp_30389,rajas,32.2061191626409,60.547504025764894,7.246376811594201,1.5624999975581053e-07,99.99999984371874,3.1249999951162115e-11
resp_30566,sattva,57.37704918032788,40.98360655737705,1.639344262295082,99.84025559103438,0.15974440894565506,1.9968051118206884e-11
resp_30686,mixed,33.33333333333333,37.5,29.166666666666668,1.9417475728155338,97.0873786407767,0.9708737864077674
resp_31159,mixed,24.390243902439025,34.95934959349593,40.65040650406504,0.00011363623450427897,68.18174070256738,31.818145661198123
resp_31255,mixed,25.0,25.833333333333336,49.16666666666667,4.464278041307832e-07,0.00017142827678622073,99.99982812529541
resp_31474,tamas,0.0,27.937551355792934,72.06244864420707,5.9523809481292555e-18,7.142857137755107e-08,99.99999992857144
resp_32005,tamas,16.260162601626014,48.78048780487805,34.959349593495936,3.124996249994735e-10,99.9998799998315,0.00011999985599979779
resp_32606,tamas,16.33986928104575,19.607843137254903,64.05228758169935,5.9523809481288996e-12,7.142857137754677e-08,99.99999992856549
resp_32760,sattva,73.77049180327869,18.032786885245905,8.196721311475411,99.99999999997998,1.9999999999995995e-11,9.999999999998001e-15
resp_33162,rajas,16.420361247947454,53.20197044334976,30.377668308702795,1.562460938452126e-09,99.99750006093602,0.002499937501523401
resp_34523,mixed,33.33333333333333,18.333333333333336,48.333333333333336,0.012498434571069975,2.4996869142139948e-05,99.98747656855979
resp_34703,rajas,41.32231404958678,48.760330578512395,9.917355371900827,1.2345678981862518,98.76543185490017,2.469135796372505e-07
resp_34758,tamas,0.0,34.67741935483871,65.3225806451613,8.928567602042456e-16,4.2857124489803794e-05,99.9999571428755
resp_34855,rajas,8.077544426494345,72.53634894991923,19.386106623586432,1.5624999999902345e-14,99.99999999937499,6.249999999960938e-10
resp_34868,tamas,0.0,25.619834710743806,74.38016528925621,3.720238094573769e-18,1.7857142853954088e-08,99.99999998214287
resp_35440,rajas,24.4299674267101,68.24104234527687,7.328990228013028,3.1249999999900393e-10,99.99999999968125,6.24999999998008e-12
resp_35655,mixed,33.27787021630616,30.948419301164726,35.77371048252912,0.6031363088057902,72.37635705669481,27.020506634499387
resp_36240,sattva,41.459369817578775,47.2636815920398,11.276948590381426,0.083263946681956,99.91673601834718,3.497085760642151e-08
resp_36316,mixed,25.0,30.83333333333333,44.166666666666664,1.4838554303395914e-05,0.2849002426252015,99.71508491882048
resp_36495,tamas,0.0,41.3564929693962,58.64350703060379,2.380680303203444e-15,0.011427265455376534,99.98857273454463
resp_37246,mixed,16.63893510815308,63.2279534109817,20.133111480865228,8.333333332846531e-12,99.99999999415834,5.8333333329925714e-09
resp_37945,tamas,16.286644951140065,32.57328990228013,51.14006514657981,2.582644627432169e-08,0.8264462807782942,99.17355369339525
resp_38541,rajas,16.12903225806452,78.22580645161291,5.645161290322581,2.5e-14,99.99999999999997,2.5e-15
resp_39975,mixed,41.66666666666667,32.5,25.833333333333336,83.12551953449709,16.625103906899426,0.24937655860349123
resp_40532,tamas,8.130081300813007,24.390243902439025,67.47967479674797,2.2321428547512756e-15,1.0714285702806123e-07,99.99999989285713
resp_40573,rajas,41.66666666666667,52.5,5.833333333333333,0.024993751561484773,99.97500624593914,2.4993751561484763e-09
resp_40645,sattva,90.1639344262295,1.639344262295082,8.196721311475411,100.0,2.0000000000000007e-19,1.0000000000000003e-18
resp_41602,mixed,33.057851239669425,38.01652892561983,28.925619834710748,0.12360939431396789,98.8875154511743,0.9888751545117431
resp_43309,rajas,16.260162601626014,76.42276422764228,7.317073170731706,4.166666666666664e-14,99.99999999999994,5.83333333333333e-15
resp_43814,rajas,0.0,92.7710843373494,7.228915662650602,3.1250000000000003e-22,100.0,6.250000000000003e-18
resp_44520,mixed,33.33333333333333,40.833333333333336,25.833333333333336,0.004166434735133079,99.99443364319386,0.0013999220710047139
resp_44821,sattva,73.77049180327869,21.311475409836067,4.918032786885246,99.99999999919999,7.999999999935998e-10,5.999999999951999e-15
resp_45927,sattva,58.333333333333336,18.333333333333336,23.333333333333332,99.99999900000002,1.99999998e-07,7.999999920000001e-07
resp_46618,rajas,8.143322475570033,88.59934853420195,3.257328990228013,1.5624999999999998e-18,100.0,6.250000000000001e-18
resp_46852,sattva,75.0,1.6666666666666667,23.333333333333332,99.99999999991999,1.9999999999983996e-15,7.999999999993602e-11
resp_46912,rajas,24.54991816693944,58.265139116202946,17.18494271685761,4.16666666643472e-09,99.99999999443332,1.3999999999220663e-09
resp_47905,mixed,41.66666666666667,43.333333333333336,15.0,4.761904580498872,95.23809160997747,3.8095236643990978e-06
resp_48597,mixed,32.52032520325203,45.52845528455284,21.951219512195124,0.0012499828127363248,99.998625018906,0.00012499828127363248
resp_49266,mixed,57.00325732899023,37.29641693811075,5.700325732899023,99.92006394784252,0.07993605115827401,9.992006394784254e-10
resp_49657,mixed,33.05785123966942,33.05785123966942,33.88429752066116,0.3331112591605596,6.395736175882746,93.27115256495668
resp_49897,sattva,50.0,40.0,10.0,99.20634900951121,0.7936507920760897,1.9841269801902246e-07
resp_50157,mixed,41.66666666666667,40.0,18.333333333333336,0.4149367951676128,99.58483084022708,0.00023236460529386317
resp_50205,tamas,0.0,32.388663967611336,67.61133603238866,2.23214261798472e-17,1.0714284566326655e-05,99.99998928571544
resp_50888,tamas,8.333333333333332,29.166666666666668,62.5,1.1160713089923588e-13,1.0714284566326647e-05,99.99998928571533
resp_51494,tamas,8.183306055646481,38.46153846153845,53.355155482815064,1.4838556505220978e-11,0.2849002849002426,99.71509971508492
resp_51828,sattva,49.180327868852466,27.868852459016395,22.950819672131146,99.95993605762811,0.039983974423051266,7.996794884610251e-05
resp_52423,rajas,16.420361247947454,80.29556650246306,3.284072249589491,1.5624999999999997e-14,99.99999999999999,6.25e-16
resp_52973,mixed,58.333333333333336,24.166666666666668,17.5,99.99997970000413,1.9999995940000835e-05,2.9999993910001244e-07
resp_53675,tamas,23.84737678855326,31.79650238473768,44.35612082670906,0.00014204525277662956,45.45448088852147,54.54537706622574
resp_54196,mixed,41.66666666666667,20.833333333333336,37.5,11.110123544573813,0.008888098835659051,88.88098835659054
resp_54293,sattva,50.0,30.0,20.000000000000004,99.99320046236856,0.006399564829591588,0.0003999728018494743
resp_54352,rajas,7.961783439490447,82.48407643312102,9.554140127388536,3.906250000000001e-19,100.0,1.2500000000000003e-16
resp_54703,mixed,40.98360655737705,36.885245901639344,22.13114754098361,1.0309159316923353,98.96792944246417,0.0011546258434954148
resp_55461,sattva,75.0,10.0,15.0,99.999999999999,1.99999999999998e-13,7.999999999999917e-13
resp_55769,sattva,66.66666666666666,15.0,18.333333333333336,99.99999999792,7.9999999998336e-11,1.9999999999584e-09
resp_56071,tamas,0.0,25.264873675631623,74.73512632436838,3.720238094573769e-18,1.7857142853954088e-08,99.99999998214287
resp_56726,tamas,16.181229773462785,15.372168284789645,68.44660194174756,2.976190476169129e-12,7.142857142805912e-10,99.99999999928274
resp_58501,sattva,41.66666666666667,42.5,15.833333333333332,3.030284664941423,96.96910927812559,0.0006060569329882848
resp_59494,rajas,24.793388429752067,61.15702479338842,14.049586776859504,1.5624999999365237e-09,99.9999999959375,2.4999999998984376e-09
resp_59522,mixed,33.27787021630616,19.30116472545757,47.42096505823628,0.0008928487883434806,4.2856741840487075e-05,99.99906429446982
resp_59554,sattva,81.30081300813008,8.130081300813007,10.56910569105691,100.0,1.6000000000000004e-15,2.000000000000001e-15
resp_59635,rajas,16.666666666666664,71.66666666666667,11.666666666666666,1.5624999999998779e-12,99.99999999999218,6.2499999999995115e-12
resp_59741,sattva,65.57377049180329,32.786885245901644,1.639344262295082,99.99998400000236,1.599999744000038e-05,1.9999996800000478e-13
resp_60070,mixed,16.393442622950822,45.90163934426229,37.704918032786885,7.806645015628386e-09,99.92505620004333,0.07494379215003248
resp_60241,rajas,24.4299674267101,61.72638436482085,13.843648208469055,2.4999999993125003e-08,99.99999997249999,2.499999999312501e-09
resp_61265,rajas,49.58677685950413,43.80165289256198,6.6115702479338845,75.75757568870523,24.242424220385683,9.090909082644631e-08
resp_61724,tamas,8.156606851549755,41.598694942903755,50.24469820554649,1.3354700854683023e-10,64.1025641024785,35.89743589738795
resp_62136,mixed,41.66666666666667,26.666666666666668,31.666666666666664,89.03133903133903,0.2849002849002849,10.683760683760681
resp_62173,sattva,65.57377049180329,26.229508196721312,8.196721311475411,99.99999979999899,1.999999995999981e-07,9.999999979999901e-13
resp_62308,rajas,23.88535031847134,72.92993630573248,3.1847133757961785,7.812499999999388e-12,99.9999999999922,3.1249999999997555e-15
resp_63069,sattva,65.57377049180329,32.786885245901644,1.639344262295082,99.99998400000236,1.599999744000038e-05,1.9999996800000478e-13
resp_63292,sattva,58.333333333333336,28.333333333333332,13.333333333333334,99.99995999401601,3.9999983997606406e-05,5.999997599640962e-09
resp_64052,mixed,40.65040650406504,55.28455284552846,4.0650406504065035,0.0009999900000999492,99.9990000099949,4.9999500004997454e-12
resp_64105,tamas,16.58374792703151,43.9469320066335,39.46932006633499,1.2470071826058702e-08,99.76057460846958,0.23942537906032701
resp_64294,rajas,0.0,96.77419354838709,3.225806451612904,1.5625e-22,100.0,6.25e-20
resp_64728,rajas,8.196721311475411,84.42622950819671,7.377049180327869,4.166666666666668e-18,100.0,5.833333333333334e-17
resp_65040,rajas,32.102728731942214,64.68699839486356,3.210272873194222,7.812499993896459e-08,99.99999992187469,3.124999997558585e-13
resp_65041,sattva,73.77049180327869,26.229508196721312,0.0,99.99999999799999,1.99999999996e-09,9.9999999998e-17
resp_65463,rajas,24.793388429752067,73.55371900826448,1.6528925619834711,1.2499999999984377e-10,99.999999999875,2.499999999996876e-15
resp_65829,sattva,66.66666666666666,12.5,20.833333333333336,99.99999999495,4.9999999997475e-11,4.9999999997475016e-09
resp_65926,mixed,57.37704918032788,18.032786885245905,24.590163934426233,99.99999880000001,1.9999999760000003e-07,9.999999880000001e-07
resp_66305,rajas,8.25082508250825,71.12211221122112,20.627062706270625,1.24999999999875e-15,99.9999999999,9.999999999990003e-11
resp_67302,mixed,40.983606557377044,36.0655737704918,22.950819672131146,1.5384312432001337,98.45959956480857,0.001969191991296171
resp_67337,tamas,0.0,30.27888446215139,69.7211155378486,1.7857142780612244e-17,4.285714267346939e-07,99.99999957142857
resp_67537,tamas,8.130081300813009,21.951219512195124,69.91869918699187,1.4880952380527212e-15,2.857142857061225e-09,99.99999999714285
resp_67640,tamas,8.333333333333332,48.33333333333334,43.333333333333336,6.235035913802975e-11,99.76057462084762,0.23942537909003425
resp_68153,rajas,16.260162601626018,66.66666666666666,17.073170731707314,2.6041666666647614e-13,99.99999999992683,7.291666666661331e-11
resp_68289,sattva,82.78145695364239,9.933774834437086,7.284768211920531,100.0,2e-15,7.999999999999997e-17
resp_68461,sattva,73.77049180327869,18.032786885245905,8.196721311475411,99.99999999997999,1.9999999999996002e-11,9.999999999998001e-15
resp_68771,tamas,8.00640512409928,20.816653322658127,71.1769415532426,7.440476189147538e-16,1.7857142853954078e-08,99.99999998214287
resp_69188,sattva,73.77049180327869,7.37704918032787,18.852459016393443,99.9999999999556,2.399999999998935e-12,4.1999999999981366e-11
resp_69622,rajas,24.174053182917003,38.7590652699436,37.06688154713941,3.0120472855279258e-05,57.83130788213619,42.16866199739096
resp_69694,mixed,50.0,36.666666666666664,13.333333333333334,91.2407593639935,8.759112898943382,0.00012773706310959096
resp_69835,mixed,16.666666666666664,52.5,30.833333333333336,2.4999375009374916e-08,99.99750003749968,0.0024999375009374923
resp_70304,tamas,0.0,40.833333333333336,59.166666666666664,2.974066143231025e-14,0.07137758743754459,99.92862241256243
resp_71081,tamas,16.313213703099507,30.995106035889066,52.69168026101142,2.603082048468586e-08,0.041649312775497375,99.95835066119369
resp_71197,tamas,8.16326530612245,27.755102040816325,64.08163265306122,5.952380527210916e-14,7.142856632653096e-06,99.99999285714331
resp_71349,rajas,8.130081300813007,76.42276422764228,15.447154471544714,3.124999999999805e-16,99.99999999999375,6.249999999999611e-12
resp_71512,mixed,25.0,44.99999999999999,30.0,1.0401496733774006e-05,99.85436864423043,0.14562095427283608
resp_72053,rajas,8.116883116883116,84.57792207792207,7.305194805194805,1.5625000000000004e-19,100.0,3.1250000000000015e-17
resp_72427,sattva,40.816326530612244,49.795918367346935,9.387755102040815,0.0024999375015437118,99.99750006174847,7.499812504631134e-10
resp_72862,sattva,49.180327868852466,28.68852459016394,22.13114754098361,99.91906555689891,0.07993525244551912,0.0009991906555689893
resp_73860,sattva,66.11570247933885,18.181818181818183,15.702479338842975,99.99999999792,1.9999999999584012e-09,7.999999999833599e-11
resp_74252,tamas,8.196721311475411,33.60655737704918,58.19672131147541,3.719573885615527e-12,0.017853954650954525,99.98214604534532
resp_74372,mixed,32.62642740619902,33.931484502446985,33.442088091353995,0.02068423447648203,99.2843254871137,0.6949902784097961
resp_74598,rajas,8.196721311475411,77.04918032786885,14.754098360655737,1.6666666666666667e-17,99.99999999999997,3.499999999999999e-14
resp_74806,tamas,8.25082508250825,48.67986798679868,43.06930693069307,4.5454545454338856e-10,87.27272727233057,12.727272727214878
resp_75180,mixed,32.78688524590164,52.459016393442624,14.754098360655737,2.4999993749501568e-05,99.99997499800625,1.9999994999601245e-09
resp_75884,mixed,16.666666666666664,36.66666666666667,46.666666666666664,5.555555552469139e-08,6.6666666629629665,93.33333328148149
resp_75939,tamas,8.16326530612245,28.57142857142857,63.26530612244898,1.1160713089923581e-13,1.0714284566326643e-05,99.99998928571533
resp_76052,tamas,0.0,37.220843672456574,62.779156327543426,1.1160594707913846e-15,0.0010714170919597292,99.99892858290804
resp_76430,tamas,16.15508885298869,29.886914378029083,53.95799676898223,1.4880527222810295e-09,0.0028570612267795766,99.99714293728516
resp_76455,sattva,81.9672131147541,11.475409836065573,6.557377049180328,99.99999999999997,3.9999999999999994e-14,7.999999999999999e-17
resp_76731,tamas,16.5016501650165,25.577557755775583,57.920792079207914,4.46428563775311e-11,1.7142856848971944e-06,99.99999828566966
resp_77483,sattva,65.57377049180329,32.786885245901644,1.639344262295082,99.99998400000236,1.5999997440000383e-05,1.9999996800000478e-13
resp_77992,rajas,24.793388429752063,47.107438016528924,28.09917355371901,8.332846556213677e-06,99.99415867456409,0.005832992589349573
resp_79233,mixed,41.32231404958678,31.40495867768595,27.27272727272727,90.57971014492753,9.057971014492756,0.3623188405797101
resp_80069,tamas,8.077544426494345,18.578352180936992,73.34410339256866,3.7202380951052313e-16,3.5714285713010207e-09,99.99999999642857
resp_82677,rajas,33.33333333333333,47.5,19.166666666666664,0.0009999899601008007,99.99899601008005,3.999959840403201e-06
resp_82836,sattva,73.64975450081833,16.366612111292962,9.983633387888705,99.9999999999838,1.599999999999741e-11,1.9999999999996767e-13
resp_82857,mixed,33.33333333333333,31.666666666666664,35.0,0.2995805871779507,3.8346315158777706,95.86578789694428
resp_83254,mixed,33.33333333333333,42.50000000000001,24.166666666666668,0.0024999225024024247,99.99690009609701,0.0005999814005765819
resp_84978,sattva,65.57377049180329,22.13114754098361,12.295081967213116,99.99999989995,9.999999989995001e-08,4.999999994997499e-11
resp_85156,sattva,58.333333333333336,19.166666666666664,22.5,99.99998960000109,3.999999584000044e-07,9.999998960000112e-06
resp_85943,tamas,24.529844644317254,17.170891251022077,58.29926410466067,4.166666657986111e-08,1.6666666631944437e-07,99.99999979166667
resp_86106,tamas,16.420361247947454,18.062397372742204,65.51724137931035,4.464285713089726e-12,2.6785714278538345e-08,99.99999997320982
resp_86220,rajas,8.130081300813007,84.55284552845528,7.317073170731706,3.1249999999999995e-18,100.0,6.250000000000001e-16
resp_86586,mixed,8.333333333333332,49.16666666666667,42.5,4.926108374359969e-10,98.52216748719938,1.4778325123079907
resp_86772,rajas,8.196721311475411,80.32786885245902,11.475409836065573,1.5624999999999988e-16,99.99999999999993,6.249999999999996e-14
resp_87535,rajas,8.264462809917356,76.03305785123966,15.702479338842975,3.1249999999998033e-16,99.99999999999375,6.2499999999996084e-12
resp_87786,sattva,50.0,25.0,25.0,99.99680010239673,0.0015999488016383478,0.0015999488016383483
resp_88183,sattva,50.0,20.833333333333336,29.166666666666668,99.99495025501211,4.999747512750607e-05,0.004999747512750609
resp_88216,rajas,16.260162601626018,71.54471544715447,12.195121951219514,1.2499999999999858e-13,99.99999999999886,9.99999999999989e-13
resp_88320,rajas,8.31946755407654,56.73876871880199,34.94176372712147,4.1666569444671147e-13,99.9997666672107,0.00023333278889015827
resp_88622,sattva,73.77049180327869,9.836065573770492,16.393442622950822,99.9999999999988,1.9999999999999766e-13,9.999999999999883e-13
resp_88719,mixed,57.37704918032788,26.229508196721312,16.393442622950822,99.99997999000401,1.99999959980008e-05,9.999997999000398e-09
resp_88746,sattva,73.77049180327869,13.934426229508198,12.295081967213116,99.9999999999895,9.999999999998951e-12,4.999999999999476e-13
resp_88881,tamas,0.0,25.040387722132472,74.95961227786752,3.7202380945737694e-18,1.7857142853954088e-08,99.99999998214287
resp_89378,tamas,16.393442622950822,22.13114754098361,61.47540983606557,2.2321427973483352e-10,2.678571356818003e-06,99.99999732120544
resp_90638,tamas,16.181229773462785,41.262135922330096,42.55663430420712,2.068851373289298e-08,99.3048659178863,0.6951340614252041
resp_91733,tamas,0.0,25.10121457489879,74.89878542510122,3.720238094573769e-18,1.7857142853954085e-08,99.99999998214287
resp_92068,rajas,49.586776859504134,44.62809917355373,5.785123966942148,71.42857137755101,28.57142855102041,7.142857137755103e-08
resp_92514,tamas,24.350649350649352,8.116883116883116,67.53246753246754,3.5714285714154354e-10,1.07142857142463e-11,99.99999999963214
resp_93949,mixed,32.52032520325203,31.707317073170728,35.77235772357724,0.4784688995215308,76.55502392344498,22.966507177033485
resp_95481,sattva,58.333333333333336,31.666666666666664,10.0,99.99991999806399,7.999993599845122e-05,1.9999983999612805e-09
resp_95522,tamas,8.130081300813007,17.88617886178862,73.98373983739836,2.976190476189627e-17,2.8571428571420414e-11,99.99999999997144
resp_95606,tamas,0.0,30.57851239669421,69.42148760330579,1.4880952338435378e-17,2.857142848979593e-07,99.99999971428572
resp_96060,sattva,58.333333333333336,23.333333333333332,18.333333333333336,99.999999,7.999999920000001e-07,1.9999999800000004e-07
resp_96380,rajas,15.83531274742676,73.0799683293745,11.084718923198732,8.333333333333279e-14,99.99999999999932,5.833333333333293e-13
resp_96611,sattva,81.30081300813008,1.6260162601626014,17.073170731707314,99.99999999999999,2.000000000000001e-17,1.0000000000000002e-14
resp_98519,mixed,16.55629139072848,35.59602649006622,47.847682119205295,8.89046940888116e-08,0.42674253162629566,99.57325737946901
